,year,month,date,region,precipitation,Season
22,2005,4,2005-04-01T00:00:00,north/Iburasirazuba,132.59636721268294,Long Rain
23,2005,5,2005-05-01T00:00:00,north/Iburasirazuba,106.59271064849268,Long Rain
24,2006,2,2006-02-01T00:00:00,north/Iburasirazuba,108.81273026707086,Long Rain
25,2006,3,2006-03-01T00:00:00,north/Iburasirazuba,143.51136030294958,Long Rain
26,2006,4,2006-04-01T00:00:00,north/Iburasirazuba,208.53048275067266,Long Rain
27,2006,5,2006-05-01T00:00:00,north/Iburasirazuba,154.35871709057494,Long Rain
28,2007,2,2007-02-01T00:00:00,north/Iburasirazuba,123.1312264255394,Long Rain
29,2007,3,2007-03-01T00:00:00,north/Iburasirazuba,116.76112912285365,Long Rain
30,2007,4,2007-04-01T00:00:00,north/Iburasirazuba,152.45216386467357,Long Rain
31,2007,5,2007-05-01T00:00:00,north/Iburasirazuba,230.8657181414954,Long Rain
32,2008,2,2008-02-01T00:00:00,north/Iburasirazuba,77.53311705491653,Long Rain
33,2008,3,2008-03-01T00:00:00,north/Iburasirazuba,145.18716107649914,Long Rain
34,2008,4,2008-04-01T00:00:00,north/Iburasirazuba,114.24567554343461,Long Rain
35,2008,5,2008-05-01T00:00:00,north/Iburasirazuba,107.31300467849913,Long Rain
36,2009,2,2009-02-01T00:00:00,north/Iburasirazuba,157.58087348135624,Long Rain
37,2009,3,2009-03-01T00:00:00,north/Iburasirazuba,139.17092733833752,Long Rain
38,2009,4,2009-04-01T00:00:00,north/Iburasirazuba,152.33040538679276,Long Rain
39,2009,5,2009-05-01T00:00:00,north/Iburasirazuba,137.0971900478487,Long Rain
40,2010,2,2010-02-01T00:00:00,north/Iburasirazuba,255.99908203149806,Long Rain
41,2010,3,2010-03-01T00:00:00,north/Iburasirazuba,169.0794656004153,Long Rain
42,2010,4,2010-04-01T00:00:00,north/Iburasirazuba,158.52465592528515,Long Rain
43,2010,5,2010-05-01T00:00:00,north/Iburasirazuba,98.45700731343551,Long Rain
44,2011,2,2011-02-01T00:00:00,north/Iburasirazuba,114.55873412997282,Long Rain
45,2011,3,2011-03-01T00:00:00,north/Iburasirazuba,155.1466628085515,Long Rain
46,2011,4,2011-04-01T00:00:00,north/Iburasirazuba,141.8659412645632,Long Rain
47,2011,5,2011-05-01T00:00:00,north/Iburasirazuba,113.32375153087627,Long Rain
48,2012,2,2012-02-01T00:00:00,north/Iburasirazuba,67.01839204038455,Long Rain
49,2012,3,2012-03-01T00:00:00,north/Iburasirazuba,124.282246147041,Long Rain
50,2012,4,2012-04-01T00:00:00,north/Iburasirazuba,224.02560332595795,Long Rain
51,2012,5,2012-05-01T00:00:00,north/Iburasirazuba,178.88819114955854,Long Rain
52,2013,2,2013-02-01T00:00:00,north/Iburasirazuba,84.55465895416181,Long Rain
53,2013,3,2013-03-01T00:00:00,north/Iburasirazuba,221.25208437448433,Long Rain
54,2013,4,2013-04-01T00:00:00,north/Iburasirazuba,164.80546944807062,Long Rain
55,2013,5,2013-05-01T00:00:00,north/Iburasirazuba,93.22483173045282,Long Rain
56,2014,2,2014-02-01T00:00:00,north/Iburasirazuba,115.12969835886533,Long Rain
57,2014,3,2014-03-01T00:00:00,north/Iburasirazuba,156.43697390240487,Long Rain
58,2014,4,2014-04-01T00:00:00,north/Iburasirazuba,156.49936834754598,Long Rain
59,2014,5,2014-05-01T00:00:00,north/Iburasirazuba,43.294708596664556,Long Rain
60,2015,2,2015-02-01T00:00:00,north/Iburasirazuba,82.69311324721743,Long Rain
61,2015,3,2015-03-01T00:00:00,north/Iburasirazuba,163.38104543998384,Long Rain
62,2015,4,2015-04-01T00:00:00,north/Iburasirazuba,185.75379142039242,Long Rain
63,2015,5,2015-05-01T00:00:00,north/Iburasirazuba,95.99739818882061,Long Rain
64,2016,2,2016-02-01T00:00:00,north/Iburasirazuba,43.81209701020534,Long Rain
65,2016,3,2016-03-01T00:00:00,north/Iburasirazuba,202.52006969523794,Long Rain
66,2016,4,2016-04-01T00:00:00,north/Iburasirazuba,211.61437389979108,Long Rain
67,2016,5,2016-05-01T00:00:00,north/Iburasirazuba,81.07355919089758,Long Rain
68,2017,2,2017-02-01T00:00:00,north/Iburasirazuba,75.19241041675964,Long Rain
69,2017,3,2017-03-01T00:00:00,north/Iburasirazuba,125.23986469182314,Long Rain
70,2017,4,2017-04-01T00:00:00,north/Iburasirazuba,142.739344628052,Long Rain
71,2017,5,2017-05-01T00:00:00,north/Iburasirazuba,111.19631498647327,Long Rain
72,2018,2,2018-02-01T00:00:00,north/Iburasirazuba,75.93860964306543,Long Rain
73,2018,3,2018-03-01T00:00:00,north/Iburasirazuba,250.15701558693527,Long Rain
74,2018,4,2018-04-01T00:00:00,north/Iburasirazuba,315.14073059248676,Long Rain
75,2018,5,2018-05-01T00:00:00,north/Iburasirazuba,142.40588973205743,Long Rain
76,2019,2,2019-02-01T00:00:00,north/Iburasirazuba,69.73211154920833,Long Rain
77,2019,3,2019-03-01T00:00:00,north/Iburasirazuba,92.70766001946143,Long Rain
78,2019,4,2019-04-01T00:00:00,north/Iburasirazuba,167.79746977239145,Long Rain
79,2019,5,2019-05-01T00:00:00,north/Iburasirazuba,160.6371353392022,Long Rain
80,2020,2,2020-02-01T00:00:00,north/Iburasirazuba,105.6593045560751,Long Rain
81,2020,3,2020-03-01T00:00:00,north/Iburasirazuba,136.76482721430176,Long Rain
82,2020,4,2020-04-01T00:00:00,north/Iburasirazuba,220.724197636614,Long Rain
83,2020,5,2020-05-01T00:00:00,north/Iburasirazuba,59.7188076660964,Long Rain
84,2021,2,2021-02-01T00:00:00,north/Iburasirazuba,122.29579567483297,Long Rain
85,2021,3,2021-03-01T00:00:00,north/Iburasirazuba,131.4767368869027,Long Rain
86,2021,4,2021-04-01T00:00:00,north/Iburasirazuba,138.7773113956734,Long Rain
87,2021,5,2021-05-01T00:00:00,north/Iburasirazuba,153.37013804808922,Long Rain
88,2022,2,2022-02-01T00:00:00,north/Iburasirazuba,178.93446060187284,Long Rain
89,2022,3,2022-03-01T00:00:00,north/Iburasirazuba,126.47208549126154,Long Rain
90,2022,4,2022-04-01T00:00:00,north/Iburasirazuba,138.48722847669268,Long Rain
91,2022,5,2022-05-01T00:00:00,north/Iburasirazuba,160.60245437811142,Long Rain
92,2023,2,2023-02-01T00:00:00,north/Iburasirazuba,33.57232238421287,Long Rain
93,2023,3,2023-03-01T00:00:00,north/Iburasirazuba,176.48941073805133,Long Rain
94,2023,4,2023-04-01T00:00:00,north/Iburasirazuba,225.92779577426543,Long Rain
95,2023,5,2023-05-01T00:00:00,north/Iburasirazuba,201.6203196325463,Long Rain
96,2000,2,2000-02-01T00:00:00,north,54.947486848728765,Long Rain
97,2000,3,2000-03-01T00:00:00,north,101.80858396954574,Long Rain
98,2000,4,2000-04-01T00:00:00,north,116.61714816022698,Long Rain
99,2000,5,2000-05-01T00:00:00,north,81.74447570756041,Long Rain
100,2001,2,2001-02-01T00:00:00,north,74.99375654343812,Long Rain
101,2001,3,2001-03-01T00:00:00,north,205.13041258221972,Long Rain
102,2001,4,2001-04-01T00:00:00,north,149.48182422611848,Long Rain
103,2001,5,2001-05-01T00:00:00,north,85.95639703156746,Long Rain
104,2002,2,2002-02-01T00:00:00,north,82.01882105653598,Long Rain
105,2002,3,2002-03-01T00:00:00,north,124.69028755696984,Long Rain
106,2002,4,2002-04-01T00:00:00,north,134.06836001143387,Long Rain
107,2002,5,2002-05-01T00:00:00,north,181.63984753400916,Long Rain
108,2003,2,2003-02-01T00:00:00,north,63.89104517611544,Long Rain
109,2003,3,2003-03-01T00:00:00,north,103.83332729056578,Long Rain
110,2003,4,2003-04-01T00:00:00,north,194.61045653635514,Long Rain
111,2003,5,2003-05-01T00:00:00,north,142.00649721916247,Long Rain
112,2004,2,2004-02-01T00:00:00,north,115.7440856886499,Long Rain
113,2004,3,2004-03-01T00:00:00,north,139.79450289578187,Long Rain
114,2004,4,2004-04-01T00:00:00,north,200.86783784458112,Long Rain
115,2004,5,2004-05-01T00:00:00,north,79.07614004327533,Long Rain
116,2005,2,2005-02-01T00:00:00,north,80.37382131263773,Long Rain
117,2005,3,2005-03-01T00:00:00,north,161.22107995128147,Long Rain
118,2005,4,2005-04-01T00:00:00,north,132.59636721268294,Long Rain
119,2005,5,2005-05-01T00:00:00,north,106.59271064849268,Long Rain
120,2006,2,2006-02-01T00:00:00,north,108.81273026707086,Long Rain
121,2006,3,2006-03-01T00:00:00,north,143.51136030294958,Long Rain
122,2006,4,2006-04-01T00:00:00,north,208.53048275067266,Long Rain
123,2006,5,2006-05-01T00:00:00,north,154.35871709057494,Long Rain
124,2007,2,2007-02-01T00:00:00,north,123.1312264255394,Long Rain
125,2007,3,2007-03-01T00:00:00,north,116.76112912285365,Long Rain
126,2007,4,2007-04-01T00:00:00,north,152.45216386467357,Long Rain
127,2007,5,2007-05-01T00:00:00,north,230.8657181414954,Long Rain
128,2008,2,2008-02-01T00:00:00,north,77.53311705491653,Long Rain
129,2008,3,2008-03-01T00:00:00,north,145.18716107649914,Long Rain
130,2008,4,2008-04-01T00:00:00,north,114.24567554343461,Long Rain
131,2008,5,2008-05-01T00:00:00,north,107.31300467849913,Long Rain
132,2009,2,2009-02-01T00:00:00,north,157.58087348135624,Long Rain
133,2009,3,2009-03-01T00:00:00,north,139.17092733833752,Long Rain
134,2009,4,2009-04-01T00:00:00,north,152.33040538679276,Long Rain
135,2009,5,2009-05-01T00:00:00,north,137.0971900478487,Long Rain
136,2010,2,2010-02-01T00:00:00,north,255.99908203149806,Long Rain
137,2010,3,2010-03-01T00:00:00,north,169.0794656004153,Long Rain
138,2010,4,2010-04-01T00:00:00,north,158.52465592528515,Long Rain
139,2010,5,2010-05-01T00:00:00,north,98.45700731343551,Long Rain
140,2011,2,2011-02-01T00:00:00,north,114.55873412997282,Long Rain
141,2011,3,2011-03-01T00:00:00,north,155.1466628085515,Long Rain
142,2011,4,2011-04-01T00:00:00,north,141.8659412645632,Long Rain
143,2011,5,2011-05-01T00:00:00,north,113.32375153087627,Long Rain
144,2012,2,2012-02-01T00:00:00,north,67.01839204038455,Long Rain
145,2012,3,2012-03-01T00:00:00,north,124.282246147041,Long Rain
146,2012,4,2012-04-01T00:00:00,north,224.02560332595795,Long Rain
147,2012,5,2012-05-01T00:00:00,north,178.88819114955854,Long Rain
148,2013,2,2013-02-01T00:00:00,north,84.55465895416181,Long Rain
149,2013,3,2013-03-01T00:00:00,north,221.25208437448433,Long Rain
150,2013,4,2013-04-01T00:00:00,north,164.80546944807062,Long Rain
151,2013,5,2013-05-01T00:00:00,north,93.22483173045282,Long Rain
152,2014,2,2014-02-01T00:00:00,north,115.12969835886533,Long Rain
153,2014,3,2014-03-01T00:00:00,north,156.43697390240487,Long Rain
154,2014,4,2014-04-01T00:00:00,north,156.49936834754598,Long Rain
155,2014,5,2014-05-01T00:00:00,north,43.294708596664556,Long Rain
156,2015,2,2015-02-01T00:00:00,north,82.69311324721743,Long Rain
157,2015,3,2015-03-01T00:00:00,north,163.38104543998384,Long Rain
158,2015,4,2015-04-01T00:00:00,north,185.75379142039242,Long Rain
159,2015,5,2015-05-01T00:00:00,north,95.99739818882061,Long Rain
160,2016,2,2016-02-01T00:00:00,north,43.81209701020534,Long Rain
161,2016,3,2016-03-01T00:00:00,north,202.52006969523794,Long Rain
162,2016,4,2016-04-01T00:00:00,north,211.61437389979108,Long Rain
163,2016,5,2016-05-01T00:00:00,north,81.07355919089758,Long Rain
164,2017,2,2017-02-01T00:00:00,north,75.19241041675964,Long Rain
165,2017,3,2017-03-01T00:00:00,north,125.23986469182314,Long Rain
166,2017,4,2017-04-01T00:00:00,north,142.739344628052,Long Rain
167,2017,5,2017-05-01T00:00:00,north,111.19631498647327,Long Rain
168,2018,2,2018-02-01T00:00:00,north,75.93860964306543,Long Rain
169,2018,3,2018-03-01T00:00:00,north,250.15701558693527,Long Rain
170,2018,4,2018-04-01T00:00:00,north,315.14073059248676,Long Rain
171,2018,5,2018-05-01T00:00:00,north,142.40588973205743,Long Rain
172,2019,2,2019-02-01T00:00:00,north,69.73211154920833,Long Rain
173,2019,3,2019-03-01T00:00:00,north,92.70766001946143,Long Rain
174,2019,4,2019-04-01T00:00:00,north,167.79746977239145,Long Rain
175,2019,5,2019-05-01T00:00:00,north,160.6371353392022,Long Rain
176,2020,2,2020-02-01T00:00:00,north,105.6593045560751,Long Rain
177,2020,3,2020-03-01T00:00:00,north,136.76482721430176,Long Rain
178,2020,4,2020-04-01T00:00:00,north,220.724197636614,Long Rain
179,2020,5,2020-05-01T00:00:00,north,59.7188076660964,Long Rain
180,2021,2,2021-02-01T00:00:00,north,122.29579567483297,Long Rain
181,2021,3,2021-03-01T00:00:00,north,131.4767368869027,Long Rain
182,2021,4,2021-04-01T00:00:00,north,138.7773113956734,Long Rain
183,2021,5,2021-05-01T00:00:00,north,153.37013804808922,Long Rain
184,2022,2,2022-02-01T00:00:00,north,178.93446060187284,Long Rain
185,2022,3,2022-03-01T00:00:00,north,126.47208549126154,Long Rain
186,2022,4,2022-04-01T00:00:00,north,138.48722847669268,Long Rain
187,2022,5,2022-05-01T00:00:00,north,160.60245437811142,Long Rain
188,2023,2,2023-02-01T00:00:00,north,33.57232238421287,Long Rain
189,2023,3,2023-03-01T00:00:00,north,176.48941073805133,Long Rain
190,2023,4,2023-04-01T00:00:00,north,225.92779577426543,Long Rain
191,2023,5,2023-05-01T00:00:00,north,201.6203196325463,Long Rain
0,2000,9,2000-09-01T00:00:00,north/Iburasirazuba,44.45494374197691,Short Rain
1,2000,10,2000-10-01T00:00:00,north/Iburasirazuba,162.6731710249571,Short Rain
2,2000,11,2000-11-01T00:00:00,north/Iburasirazuba,172.85923781668367,Short Rain
3,2001,9,2001-09-01T00:00:00,north/Iburasirazuba,108.27245460124468,Short Rain
4,2001,10,2001-10-01T00:00:00,north/Iburasirazuba,166.68511417542086,Short Rain
5,2001,11,2001-11-01T00:00:00,north/Iburasirazuba,190.7575236327402,Short Rain
6,2002,9,2002-09-01T00:00:00,north/Iburasirazuba,61.22646862052997,Short Rain
7,2002,10,2002-10-01T00:00:00,north/Iburasirazuba,145.72063886724484,Short Rain
8,2002,11,2002-11-01T00:00:00,north/Iburasirazuba,120.64636156800698,Short Rain
9,2003,9,2003-09-01T00:00:00,north/Iburasirazuba,130.60330876640816,Short Rain
10,2003,10,2003-10-01T00:00:00,north/Iburasirazuba,151.10816540225912,Short Rain
11,2003,11,2003-11-01T00:00:00,north/Iburasirazuba,121.00122997889272,Short Rain
12,2004,9,2004-09-01T00:00:00,north/Iburasirazuba,114.23921369187052,Short Rain
13,2004,10,2004-10-01T00:00:00,north/Iburasirazuba,112.1275932058508,Short Rain
14,2004,11,2004-11-01T00:00:00,north/Iburasirazuba,164.6855635211962,Short Rain
15,2005,9,2005-09-01T00:00:00,north/Iburasirazuba,112.89561128457848,Short Rain
16,2005,10,2005-10-01T00:00:00,north/Iburasirazuba,175.55484864426344,Short Rain
17,2005,11,2005-11-01T00:00:00,north/Iburasirazuba,76.61900551300867,Short Rain
18,2006,9,2006-09-01T00:00:00,north/Iburasirazuba,59.99187620258684,Short Rain
19,2006,10,2006-10-01T00:00:00,north/Iburasirazuba,94.41444003627285,Short Rain
20,2006,11,2006-11-01T00:00:00,north/Iburasirazuba,186.15036235052082,Short Rain
21,2007,9,2007-09-01T00:00:00,north/Iburasirazuba,117.93265774464709,Short Rain
22,2007,10,2007-10-01T00:00:00,north/Iburasirazuba,108.41704499647946,Short Rain
23,2007,11,2007-11-01T00:00:00,north/Iburasirazuba,128.68993422437146,Short Rain
24,2008,9,2008-09-01T00:00:00,north/Iburasirazuba,72.76853870739143,Short Rain
25,2008,10,2008-10-01T00:00:00,north/Iburasirazuba,125.15417090022953,Short Rain
26,2008,11,2008-11-01T00:00:00,north/Iburasirazuba,101.97644270492357,Short Rain
27,2009,9,2009-09-01T00:00:00,north/Iburasirazuba,60.54843551076506,Short Rain
28,2009,10,2009-10-01T00:00:00,north/Iburasirazuba,138.16394870549246,Short Rain
29,2009,11,2009-11-01T00:00:00,north/Iburasirazuba,130.20653704635217,Short Rain
30,2010,9,2010-09-01T00:00:00,north/Iburasirazuba,99.92114284200858,Short Rain
31,2010,10,2010-10-01T00:00:00,north/Iburasirazuba,166.64032183794868,Short Rain
32,2010,11,2010-11-01T00:00:00,north/Iburasirazuba,114.73570585860774,Short Rain
33,2011,9,2011-09-01T00:00:00,north/Iburasirazuba,168.4087092288313,Short Rain
34,2011,10,2011-10-01T00:00:00,north/Iburasirazuba,173.09874888173428,Short Rain
35,2011,11,2011-11-01T00:00:00,north/Iburasirazuba,155.3854227521425,Short Rain
36,2012,9,2012-09-01T00:00:00,north/Iburasirazuba,108.25794055674436,Short Rain
37,2012,10,2012-10-01T00:00:00,north/Iburasirazuba,174.93821373665386,Short Rain
38,2012,11,2012-11-01T00:00:00,north/Iburasirazuba,137.7714716203419,Short Rain
39,2013,9,2013-09-01T00:00:00,north/Iburasirazuba,117.1700299241123,Short Rain
40,2013,10,2013-10-01T00:00:00,north/Iburasirazuba,101.7349153085553,Short Rain
41,2013,11,2013-11-01T00:00:00,north/Iburasirazuba,156.11544356224152,Short Rain
42,2014,9,2014-09-01T00:00:00,north/Iburasirazuba,98.74709037253025,Short Rain
43,2014,10,2014-10-01T00:00:00,north/Iburasirazuba,135.8692788035527,Short Rain
44,2014,11,2014-11-01T00:00:00,north/Iburasirazuba,133.9912674686281,Short Rain
45,2015,9,2015-09-01T00:00:00,north/Iburasirazuba,96.36276774249566,Short Rain
46,2015,10,2015-10-01T00:00:00,north/Iburasirazuba,152.59969765594596,Short Rain
47,2015,11,2015-11-01T00:00:00,north/Iburasirazuba,159.13125430510263,Short Rain
48,2016,9,2016-09-01T00:00:00,north/Iburasirazuba,115.9213065113979,Short Rain
49,2016,10,2016-10-01T00:00:00,north/Iburasirazuba,208.76669864697567,Short Rain
50,2016,11,2016-11-01T00:00:00,north/Iburasirazuba,182.5594456753387,Short Rain
51,2017,9,2017-09-01T00:00:00,north/Iburasirazuba,127.85230766696696,Short Rain
52,2017,10,2017-10-01T00:00:00,north/Iburasirazuba,171.47081193615173,Short Rain
53,2017,11,2017-11-01T00:00:00,north/Iburasirazuba,149.52687060235803,Short Rain
54,2018,9,2018-09-01T00:00:00,north/Iburasirazuba,92.6834573351052,Short Rain
55,2018,10,2018-10-01T00:00:00,north/Iburasirazuba,108.52658787553692,Short Rain
56,2018,11,2018-11-01T00:00:00,north/Iburasirazuba,140.61662194529046,Short Rain
57,2019,9,2019-09-01T00:00:00,north/Iburasirazuba,96.78606982682703,Short Rain
58,2019,10,2019-10-01T00:00:00,north/Iburasirazuba,137.84640672289243,Short Rain
59,2019,11,2019-11-01T00:00:00,north/Iburasirazuba,157.5160445184337,Short Rain
60,2020,9,2020-09-01T00:00:00,north/Iburasirazuba,83.20392818210148,Short Rain
61,2020,10,2020-10-01T00:00:00,north/Iburasirazuba,208.98009055940628,Short Rain
62,2020,11,2020-11-01T00:00:00,north/Iburasirazuba,134.57293186167652,Short Rain
63,2021,9,2021-09-01T00:00:00,north/Iburasirazuba,107.84286029965524,Short Rain
64,2021,10,2021-10-01T00:00:00,north/Iburasirazuba,149.4694580069238,Short Rain
65,2021,11,2021-11-01T00:00:00,north/Iburasirazuba,102.0794417017758,Short Rain
66,2022,9,2022-09-01T00:00:00,north/Iburasirazuba,97.39581936939932,Short Rain
67,2022,10,2022-10-01T00:00:00,north/Iburasirazuba,115.46059587558935,Short Rain
68,2022,11,2022-11-01T00:00:00,north/Iburasirazuba,160.78408789012062,Short Rain
69,2023,9,2023-09-01T00:00:00,north/Iburasirazuba,111.32698419443905,Short Rain
70,2023,10,2023-10-01T00:00:00,north/Iburasirazuba,96.35411666686043,Short Rain
71,2023,11,2023-11-01T00:00:00,north/Iburasirazuba,157.10085923501344,Short Rain
72,2000,9,2000-09-01T00:00:00,north,44.45494374197691,Short Rain
73,2000,10,2000-10-01T00:00:00,north,162.6731710249571,Short Rain
74,2000,11,2000-11-01T00:00:00,north,172.85923781668367,Short Rain
75,2001,9,2001-09-01T00:00:00,north,108.27245460124468,Short Rain
76,2001,10,2001-10-01T00:00:00,north,166.68511417542086,Short Rain
77,2001,11,2001-11-01T00:00:00,north,190.7575236327402,Short Rain
78,2002,9,2002-09-01T00:00:00,north,61.22646862052997,Short Rain
79,2002,10,2002-10-01T00:00:00,north,145.72063886724484,Short Rain
80,2002,11,2002-11-01T00:00:00,north,120.64636156800698,Short Rain
81,2003,9,2003-09-01T00:00:00,north,130.60330876640816,Short Rain
82,2003,10,2003-10-01T00:00:00,north,151.10816540225912,Short Rain
83,2003,11,2003-11-01T00:00:00,north,121.00122997889272,Short Rain
84,2004,9,2004-09-01T00:00:00,north,114.23921369187052,Short Rain
85,2004,10,2004-10-01T00:00:00,north,112.1275932058508,Short Rain
86,2004,11,2004-11-01T00:00:00,north,164.6855635211962,Short Rain
87,2005,9,2005-09-01T00:00:00,north,112.89561128457848,Short Rain
88,2005,10,2005-10-01T00:00:00,north,175.55484864426344,Short Rain
89,2005,11,2005-11-01T00:00:00,north,76.61900551300867,Short Rain
90,2006,9,2006-09-01T00:00:00,north,59.99187620258684,Short Rain
91,2006,10,2006-10-01T00:00:00,north,94.41444003627285,Short Rain
92,2006,11,2006-11-01T00:00:00,north,186.15036235052082,Short Rain
93,2007,9,2007-09-01T00:00:00,north,117.93265774464709,Short Rain
94,2007,10,2007-10-01T00:00:00,north,108.41704499647946,Short Rain
95,2007,11,2007-11-01T00:00:00,north,128.68993422437146,Short Rain
96,2008,9,2008-09-01T00:00:00,north,72.76853870739143,Short Rain
97,2008,10,2008-10-01T00:00:00,north,125.15417090022953,Short Rain
98,2008,11,2008-11-01T00:00:00,north,101.97644270492357,Short Rain
99,2009,9,2009-09-01T00:00:00,north,60.54843551076506,Short Rain
100,2009,10,2009-10-01T00:00:00,north,138.16394870549246,Short Rain
101,2009,11,2009-11-01T00:00:00,north,130.20653704635217,Short Rain
102,2010,9,2010-09-01T00:00:00,north,99.92114284200858,Short Rain
103,2010,10,2010-10-01T00:00:00,north,166.64032183794868,Short Rain
104,2010,11,2010-11-01T00:00:00,north,114.73570585860774,Short Rain
105,2011,9,2011-09-01T00:00:00,north,168.4087092288313,Short Rain
106,2011,10,2011-10-01T00:00:00,north,173.09874888173428,Short Rain
107,2011,11,2011-11-01T00:00:00,north,155.3854227521425,Short Rain
108,2012,9,2012-09-01T00:00:00,north,108.25794055674436,Short Rain
109,2012,10,2012-10-01T00:00:00,north,174.93821373665386,Short Rain
110,2012,11,2012-11-01T00:00:00,north,137.7714716203419,Short Rain
111,2013,9,2013-09-01T00:00:00,north,117.1700299241123,Short Rain
112,2013,10,2013-10-01T00:00:00,north,101.7349153085553,Short Rain
113,2013,11,2013-11-01T00:00:00,north,156.11544356224152,Short Rain
114,2014,9,2014-09-01T00:00:00,north,98.74709037253025,Short Rain
115,2014,10,2014-10-01T00:00:00,north,135.8692788035527,Short Rain
116,2014,11,2014-11-01T00:00:00,north,133.9912674686281,Short Rain
117,2015,9,2015-09-01T00:00:00,north,96.36276774249566,Short Rain
118,2015,10,2015-10-01T00:00:00,north,152.59969765594596,Short Rain
119,2015,11,2015-11-01T00:00:00,north,159.13125430510263,Short Rain
120,2016,9,2016-09-01T00:00:00,north,115.9213065113979,Short Rain
121,2016,10,2016-10-01T00:00:00,north,208.76669864697567,Short Rain
122,2016,11,2016-11-01T00:00:00,north,182.5594456753387,Short Rain
123,2017,9,2017-09-01T00:00:00,north,127.85230766696696,Short Rain
124,2017,10,2017-10-01T00:00:00,north,171.47081193615173,Short Rain
125,2017,11,2017-11-01T00:00:00,north,149.52687060235803,Short Rain
126,2018,9,2018-09-01T00:00:00,north,92.6834573351052,Short Rain
127,2018,10,2018-10-01T00:00:00,north,108.52658787553692,Short Rain
128,2018,11,2018-11-01T00:00:00,north,140.61662194529046,Short Rain
129,2019,9,2019-09-01T00:00:00,north,96.78606982682703,Short Rain
130,2019,10,2019-10-01T00:00:00,north,137.84640672289243,Short Rain
131,2019,11,2019-11-01T00:00:00,north,157.5160445184337,Short Rain
132,2020,9,2020-09-01T00:00:00,north,83.20392818210148,Short Rain
133,2020,10,2020-10-01T00:00:00,north,208.98009055940628,Short Rain
134,2020,11,2020-11-01T00:00:00,north,134.57293186167652,Short Rain
135,2021,9,2021-09-01T00:00:00,north,107.84286029965524,Short Rain
136,2021,10,2021-10-01T00:00:00,north,149.4694580069238,Short Rain
137,2021,11,2021-11-01T00:00:00,north,102.0794417017758,Short Rain
138,2022,9,2022-09-01T00:00:00,north,97.39581936939932,Short Rain
139,2022,10,2022-10-01T00:00:00,north,115.46059587558935,Short Rain
140,2022,11,2022-11-01T00:00:00,north,160.78408789012062,Short Rain
141,2023,9,2023-09-01T00:00:00,north,111.32698419443905,Short Rain
142,2023,10,2023-10-01T00:00:00,north,96.35411666686043,Short Rain
143,2023,11,2023-11-01T00:00:00,north,157.10085923501344,Short Rain
0,2000,2,2000-02-01T00:00:00,south/Iburasirazuba,75.94265141980762,Long Rain
1,2000,3,2000-03-01T00:00:00,south/Iburasirazuba,128.7256120970157,Long Rain
2,2000,4,2000-04-01T00:00:00,south/Iburasirazuba,120.9109051442487,Long Rain
3,2000,5,2000-05-01T00:00:00,south/Iburasirazuba,71.86073217449152,Long Rain
4,2001,2,2001-02-01T00:00:00,south/Iburasirazuba,78.22048796032927,Long Rain
5,2001,3,2001-03-01T00:00:00,south/Iburasirazuba,183.55844124495968,Long Rain
6,2001,4,2001-04-01T00:00:00,south/Iburasirazuba,145.64927277702836,Long Rain
7,2001,5,2001-05-01T00:00:00,south/Iburasirazuba,98.32432126082671,Long Rain
8,2002,2,2002-02-01T00:00:00,south/Iburasirazuba,89.82488582524506,Long Rain
9,2002,3,2002-03-01T00:00:00,south/Iburasirazuba,140.66365416289185,Long Rain
10,2002,4,2002-04-01T00:00:00,south/Iburasirazuba,189.799184092762,Long Rain
11,2002,5,2002-05-01T00:00:00,south/Iburasirazuba,175.2833539173595,Long Rain
12,2003,2,2003-02-01T00:00:00,south/Iburasirazuba,90.30824971626379,Long Rain
13,2003,3,2003-03-01T00:00:00,south/Iburasirazuba,97.85344477265309,Long Rain
14,2003,4,2003-04-01T00:00:00,south/Iburasirazuba,184.22848926826094,Long Rain
15,2003,5,2003-05-01T00:00:00,south/Iburasirazuba,117.84433810330668,Long Rain
16,2004,2,2004-02-01T00:00:00,south/Iburasirazuba,111.94438850424088,Long Rain
17,2004,3,2004-03-01T00:00:00,south/Iburasirazuba,155.6128526679395,Long Rain
18,2004,4,2004-04-01T00:00:00,south/Iburasirazuba,196.6819936279308,Long Rain
19,2004,5,2004-05-01T00:00:00,south/Iburasirazuba,67.6267887482859,Long Rain
20,2005,2,2005-02-01T00:00:00,south/Iburasirazuba,88.08804892034385,Long Rain
21,2005,3,2005-03-01T00:00:00,south/Iburasirazuba,170.2401963132774,Long Rain
22,2005,4,2005-04-01T00:00:00,south/Iburasirazuba,114.8862389380419,Long Rain
23,2005,5,2005-05-01T00:00:00,south/Iburasirazuba,139.86114479512486,Long Rain
24,2006,2,2006-02-01T00:00:00,south/Iburasirazuba,129.56961103387317,Long Rain
25,2006,3,2006-03-01T00:00:00,south/Iburasirazuba,158.9517037136256,Long Rain
26,2006,4,2006-04-01T00:00:00,south/Iburasirazuba,211.23385836411455,Long Rain
27,2006,5,2006-05-01T00:00:00,south/Iburasirazuba,163.90885249967272,Long Rain
28,2007,2,2007-02-01T00:00:00,south/Iburasirazuba,131.89830869052452,Long Rain
29,2007,3,2007-03-01T00:00:00,south/Iburasirazuba,102.17414992288374,Long Rain
