,year,month,date,region,admin2_name,precipitation,season
278,2003,5,2003-05-01T00:00:00,Western and Rift Valley,Keiyo,321.97732925609336,Long Rains
279,2003,6,2003-06-01T00:00:00,Western and Rift Valley,Keiyo,112.92912895235018,Long Rains
280,2003,3,2003-03-01T00:00:00,Western and Rift Valley,Kericho,114.71544949958083,Long Rains
281,2003,4,2003-04-01T00:00:00,Western and Rift Valley,Kericho,254.8074371315121,Long Rains
282,2003,5,2003-05-01T00:00:00,Western and Rift Valley,Kericho,218.70034419415262,Long Rains
283,2003,6,2003-06-01T00:00:00,Western and Rift Valley,Kericho,135.9223852795199,Long Rains
284,2003,3,2003-03-01T00:00:00,Western and Rift Valley,Koibatek,69.69150226060373,Long Rains
285,2003,4,2003-04-01T00:00:00,Western and Rift Valley,Koibatek,168.27498844980803,Long Rains
286,2003,5,2003-05-01T00:00:00,Western and Rift Valley,Koibatek,261.6932497322924,Long Rains
287,2003,6,2003-06-01T00:00:00,Western and Rift Valley,Koibatek,95.42234249941454,Long Rains
288,2003,3,2003-03-01T00:00:00,Western and Rift Valley,Laikipia,52.51526743094473,Long Rains
289,2003,4,2003-04-01T00:00:00,Western and Rift Valley,Laikipia,148.61109769472773,Long Rains
290,2003,5,2003-05-01T00:00:00,Western and Rift Valley,Laikipia,131.0171798424909,Long Rains
291,2003,6,2003-06-01T00:00:00,Western and Rift Valley,Laikipia,30.567407419805516,Long Rains
292,2003,3,2003-03-01T00:00:00,Western and Rift Valley,Marakwet,109.45994153857418,Long Rains
293,2003,4,2003-04-01T00:00:00,Western and Rift Valley,Marakwet,292.9905266085244,Long Rains
294,2003,5,2003-05-01T00:00:00,Western and Rift Valley,Marakwet,290.3557367543483,Long Rains
295,2003,6,2003-06-01T00:00:00,Western and Rift Valley,Marakwet,128.6530888229159,Long Rains
296,2003,3,2003-03-01T00:00:00,Western and Rift Valley,Nakuru,65.52328801306288,Long Rains
297,2003,4,2003-04-01T00:00:00,Western and Rift Valley,Nakuru,143.9460244985653,Long Rains
298,2003,5,2003-05-01T00:00:00,Western and Rift Valley,Nakuru,235.0325377530206,Long Rains
299,2003,6,2003-06-01T00:00:00,Western and Rift Valley,Nakuru,82.94139615764232,Long Rains
300,2003,3,2003-03-01T00:00:00,Western and Rift Valley,Samburu,40.71802143296021,Long Rains
301,2003,4,2003-04-01T00:00:00,Western and Rift Valley,Samburu,190.61049666009728,Long Rains
302,2003,5,2003-05-01T00:00:00,Western and Rift Valley,Samburu,62.363873432584235,Long Rains
303,2003,6,2003-06-01T00:00:00,Western and Rift Valley,Samburu,11.230775636725054,Long Rains
304,2003,3,2003-03-01T00:00:00,Western and Rift Valley,Trans Nzoia,69.77068114800198,Long Rains
305,2003,4,2003-04-01T00:00:00,Western and Rift Valley,Trans Nzoia,241.24677841467323,Long Rains
306,2003,5,2003-05-01T00:00:00,Western and Rift Valley,Trans Nzoia,230.99670594087684,Long Rains
307,2003,6,2003-06-01T00:00:00,Western and Rift Valley,Trans Nzoia,166.66393326772035,Long Rains
308,2003,3,2003-03-01T00:00:00,Western and Rift Valley,Turkana,53.78247428904179,Long Rains
309,2003,4,2003-04-01T00:00:00,Western and Rift Valley,Turkana,84.85170080119633,Long Rains
310,2003,5,2003-05-01T00:00:00,Western and Rift Valley,Turkana,52.49662984859577,Long Rains
311,2003,6,2003-06-01T00:00:00,Western and Rift Valley,Turkana,15.76498084118595,Long Rains
312,2003,3,2003-03-01T00:00:00,Western and Rift Valley,Uasin Gishu,80.44911476057669,Long Rains
313,2003,4,2003-04-01T00:00:00,Western and Rift Valley,Uasin Gishu,251.0075614702061,Long Rains
314,2003,5,2003-05-01T00:00:00,Western and Rift Valley,Uasin Gishu,214.29276968409016,Long Rains
315,2003,6,2003-06-01T00:00:00,Western and Rift Valley,Uasin Gishu,125.28634238400737,Long Rains
316,2003,3,2003-03-01T00:00:00,Western and Rift Valley,West Pokot,70.62316910072182,Long Rains
317,2003,4,2003-04-01T00:00:00,Western and Rift Valley,West Pokot,228.33226142798105,Long Rains
318,2003,5,2003-05-01T00:00:00,Western and Rift Valley,West Pokot,158.91127233351875,Long Rains
319,2003,6,2003-06-01T00:00:00,Western and Rift Valley,West Pokot,81.74419361599668,Long Rains
320,2004,3,2004-03-01T00:00:00,Western and Rift Valley,Vihiga,140.42260802901365,Long Rains
321,2004,4,2004-04-01T00:00:00,Western and Rift Valley,Vihiga,324.2983193946729,Long Rains
322,2004,5,2004-05-01T00:00:00,Western and Rift Valley,Vihiga,88.9206203139188,Long Rains
323,2004,6,2004-06-01T00:00:00,Western and Rift Valley,Vihiga,81.73152790216648,Long Rains
324,2004,3,2004-03-01T00:00:00,Western and Rift Valley,Narok,110.80725932688397,Long Rains
325,2004,4,2004-04-01T00:00:00,Western and Rift Valley,Narok,219.13436628709132,Long Rains
326,2004,5,2004-05-01T00:00:00,Western and Rift Valley,Narok,98.07685476082861,Long Rains
327,2004,6,2004-06-01T00:00:00,Western and Rift Valley,Narok,27.385458363896248,Long Rains
328,2004,3,2004-03-01T00:00:00,Western and Rift Valley,Trans Mara,133.96142576958204,Long Rains
329,2004,4,2004-04-01T00:00:00,Western and Rift Valley,Trans Mara,246.59983345762018,Long Rains
330,2004,5,2004-05-01T00:00:00,Western and Rift Valley,Trans Mara,104.73451341929659,Long Rains
331,2004,6,2004-06-01T00:00:00,Western and Rift Valley,Trans Mara,43.16172784129027,Long Rains
332,2004,3,2004-03-01T00:00:00,Western and Rift Valley,Bomet,133.61775250667958,Long Rains
333,2004,4,2004-04-01T00:00:00,Western and Rift Valley,Bomet,231.34167581671423,Long Rains
334,2004,5,2004-05-01T00:00:00,Western and Rift Valley,Bomet,129.155793150112,Long Rains
335,2004,6,2004-06-01T00:00:00,Western and Rift Valley,Bomet,53.91367116552438,Long Rains
336,2004,3,2004-03-01T00:00:00,Western and Rift Valley,Buret,121.32614704488792,Long Rains
337,2004,4,2004-04-01T00:00:00,Western and Rift Valley,Buret,294.91185017631744,Long Rains
338,2004,5,2004-05-01T00:00:00,Western and Rift Valley,Buret,164.5468383782731,Long Rains
339,2004,6,2004-06-01T00:00:00,Western and Rift Valley,Buret,86.84762522996013,Long Rains
340,2004,3,2004-03-01T00:00:00,Western and Rift Valley,Nandi North,116.10910224140089,Long Rains
341,2004,4,2004-04-01T00:00:00,Western and Rift Valley,Nandi North,258.4674156277586,Long Rains
342,2004,5,2004-05-01T00:00:00,Western and Rift Valley,Nandi North,99.03583938883678,Long Rains
343,2004,6,2004-06-01T00:00:00,Western and Rift Valley,Nandi North,108.44731243187897,Long Rains
344,2004,3,2004-03-01T00:00:00,Western and Rift Valley,Nandi South,133.79427252033338,Long Rains
345,2004,4,2004-04-01T00:00:00,Western and Rift Valley,Nandi South,315.32539387691764,Long Rains
346,2004,5,2004-05-01T00:00:00,Western and Rift Valley,Nandi South,97.40638047012084,Long Rains
347,2004,6,2004-06-01T00:00:00,Western and Rift Valley,Nandi South,91.30160587114354,Long Rains
348,2004,3,2004-03-01T00:00:00,Western and Rift Valley,Baringo,66.62488827981872,Long Rains
349,2004,4,2004-04-01T00:00:00,Western and Rift Valley,Baringo,178.91276127680248,Long Rains
350,2004,5,2004-05-01T00:00:00,Western and Rift Valley,Baringo,88.3281767698033,Long Rains
351,2004,6,2004-06-01T00:00:00,Western and Rift Valley,Baringo,58.09515855879876,Long Rains
352,2004,3,2004-03-01T00:00:00,Western and Rift Valley,Kajiado,80.62239148184224,Long Rains
353,2004,4,2004-04-01T00:00:00,Western and Rift Valley,Kajiado,169.32850214708688,Long Rains
354,2004,5,2004-05-01T00:00:00,Western and Rift Valley,Kajiado,36.081730864098,Long Rains
355,2004,6,2004-06-01T00:00:00,Western and Rift Valley,Kajiado,4.027477698553604,Long Rains
356,2004,3,2004-03-01T00:00:00,Western and Rift Valley,Keiyo,118.502570461474,Long Rains
357,2004,4,2004-04-01T00:00:00,Western and Rift Valley,Keiyo,308.4846769412548,Long Rains
358,2004,5,2004-05-01T00:00:00,Western and Rift Valley,Keiyo,138.0258563203439,Long Rains
359,2004,6,2004-06-01T00:00:00,Western and Rift Valley,Keiyo,77.65072700000175,Long Rains
360,2004,3,2004-03-01T00:00:00,Western and Rift Valley,Kericho,115.879249588854,Long Rains
361,2004,4,2004-04-01T00:00:00,Western and Rift Valley,Kericho,324.4633567218607,Long Rains
362,2004,5,2004-05-01T00:00:00,Western and Rift Valley,Kericho,122.22052823808312,Long Rains
363,2004,6,2004-06-01T00:00:00,Western and Rift Valley,Kericho,87.87832530885234,Long Rains
364,2004,3,2004-03-01T00:00:00,Western and Rift Valley,Koibatek,75.25319769372199,Long Rains
365,2004,4,2004-04-01T00:00:00,Western and Rift Valley,Koibatek,260.38389685254,Long Rains
366,2004,5,2004-05-01T00:00:00,Western and Rift Valley,Koibatek,112.78585931791086,Long Rains
367,2004,6,2004-06-01T00:00:00,Western and Rift Valley,Koibatek,61.87304874287914,Long Rains
368,2004,3,2004-03-01T00:00:00,Western and Rift Valley,Laikipia,52.03515303828408,Long Rains
369,2004,4,2004-04-01T00:00:00,Western and Rift Valley,Laikipia,131.8770761862509,Long Rains
370,2004,5,2004-05-01T00:00:00,Western and Rift Valley,Laikipia,79.05931473594549,Long Rains
371,2004,6,2004-06-01T00:00:00,Western and Rift Valley,Laikipia,31.299079621807866,Long Rains
372,2004,3,2004-03-01T00:00:00,Western and Rift Valley,Marakwet,107.33070962110914,Long Rains
373,2004,4,2004-04-01T00:00:00,Western and Rift Valley,Marakwet,223.62144459952196,Long Rains
374,2004,5,2004-05-01T00:00:00,Western and Rift Valley,Marakwet,158.8648106553412,Long Rains
375,2004,6,2004-06-01T00:00:00,Western and Rift Valley,Marakwet,85.28114188507271,Long Rains
376,2004,3,2004-03-01T00:00:00,Western and Rift Valley,Nakuru,81.67947235619718,Long Rains
377,2004,4,2004-04-01T00:00:00,Western and Rift Valley,Nakuru,213.11194598702124,Long Rains
378,2004,5,2004-05-01T00:00:00,Western and Rift Valley,Nakuru,119.50759387962941,Long Rains
379,2004,6,2004-06-01T00:00:00,Western and Rift Valley,Nakuru,49.331807993514424,Long Rains
380,2004,3,2004-03-01T00:00:00,Western and Rift Valley,Samburu,73.16382096821414,Long Rains
381,2004,4,2004-04-01T00:00:00,Western and Rift Valley,Samburu,129.2879665793185,Long Rains
382,2004,5,2004-05-01T00:00:00,Western and Rift Valley,Samburu,63.79468036655373,Long Rains
383,2004,6,2004-06-01T00:00:00,Western and Rift Valley,Samburu,14.260849545775583,Long Rains
384,2004,3,2004-03-01T00:00:00,Western and Rift Valley,Trans Nzoia,75.49090534847231,Long Rains
385,2004,4,2004-04-01T00:00:00,Western and Rift Valley,Trans Nzoia,197.93550707888778,Long Rains
386,2004,5,2004-05-01T00:00:00,Western and Rift Valley,Trans Nzoia,123.41047436517948,Long Rains
387,2004,6,2004-06-01T00:00:00,Western and Rift Valley,Trans Nzoia,83.99861460415381,Long Rains
388,2004,3,2004-03-01T00:00:00,Western and Rift Valley,Turkana,29.52591657897274,Long Rains
389,2004,4,2004-04-01T00:00:00,Western and Rift Valley,Turkana,74.50587685884207,Long Rains
390,2004,5,2004-05-01T00:00:00,Western and Rift Valley,Turkana,24.56716852643425,Long Rains
391,2004,6,2004-06-01T00:00:00,Western and Rift Valley,Turkana,11.563748514110339,Long Rains
392,2004,3,2004-03-01T00:00:00,Western and Rift Valley,Uasin Gishu,105.43097046042554,Long Rains
393,2004,4,2004-04-01T00:00:00,Western and Rift Valley,Uasin Gishu,248.80459844224075,Long Rains
394,2004,5,2004-05-01T00:00:00,Western and Rift Valley,Uasin Gishu,102.56854738759084,Long Rains
395,2004,6,2004-06-01T00:00:00,Western and Rift Valley,Uasin Gishu,80.68408311572705,Long Rains
396,2004,3,2004-03-01T00:00:00,Western and Rift Valley,West Pokot,70.78782997153495,Long Rains
397,2004,4,2004-04-01T00:00:00,Western and Rift Valley,West Pokot,163.26906857108185,Long Rains
398,2004,5,2004-05-01T00:00:00,Western and Rift Valley,West Pokot,86.87620369861898,Long Rains
399,2004,6,2004-06-01T00:00:00,Western and Rift Valley,West Pokot,45.536484564071785,Long Rains
400,2005,3,2005-03-01T00:00:00,Western and Rift Valley,Vihiga,166.8614588308094,Long Rains
401,2005,4,2005-04-01T00:00:00,Western and Rift Valley,Vihiga,211.353885853866,Long Rains
402,2005,5,2005-05-01T00:00:00,Western and Rift Valley,Vihiga,313.1100992951209,Long Rains
403,2005,6,2005-06-01T00:00:00,Western and Rift Valley,Vihiga,94.38090904163222,Long Rains
404,2005,3,2005-03-01T00:00:00,Western and Rift Valley,Narok,118.71866971636423,Long Rains
405,2005,4,2005-04-01T00:00:00,Western and Rift Valley,Narok,130.43873095348184,Long Rains
406,2005,5,2005-05-01T00:00:00,Western and Rift Valley,Narok,120.93281211327795,Long Rains
407,2005,6,2005-06-01T00:00:00,Western and Rift Valley,Narok,40.071260809035856,Long Rains
408,2005,3,2005-03-01T00:00:00,Western and Rift Valley,Trans Mara,145.30567336728703,Long Rains
409,2005,4,2005-04-01T00:00:00,Western and Rift Valley,Trans Mara,149.0739982364097,Long Rains
410,2005,5,2005-05-01T00:00:00,Western and Rift Valley,Trans Mara,216.97466285884545,Long Rains
411,2005,6,2005-06-01T00:00:00,Western and Rift Valley,Trans Mara,51.36787503070696,Long Rains
412,2005,3,2005-03-01T00:00:00,Western and Rift Valley,Bomet,146.6233502381906,Long Rains
413,2005,4,2005-04-01T00:00:00,Western and Rift Valley,Bomet,153.98723819609341,Long Rains
414,2005,5,2005-05-01T00:00:00,Western and Rift Valley,Bomet,202.8803271575612,Long Rains
415,2005,6,2005-06-01T00:00:00,Western and Rift Valley,Bomet,64.9434625261361,Long Rains
416,2005,3,2005-03-01T00:00:00,Western and Rift Valley,Buret,151.41398183463082,Long Rains
417,2005,4,2005-04-01T00:00:00,Western and Rift Valley,Buret,172.27611840815916,Long Rains
418,2005,5,2005-05-01T00:00:00,Western and Rift Valley,Buret,273.21952561139227,Long Rains
419,2005,6,2005-06-01T00:00:00,Western and Rift Valley,Buret,109.18346720701493,Long Rains
420,2005,3,2005-03-01T00:00:00,Western and Rift Valley,Nandi North,129.56819230546537,Long Rains
421,2005,4,2005-04-01T00:00:00,Western and Rift Valley,Nandi North,172.07930843876096,Long Rains
422,2005,5,2005-05-01T00:00:00,Western and Rift Valley,Nandi North,252.71934804362036,Long Rains
423,2005,6,2005-06-01T00:00:00,Western and Rift Valley,Nandi North,105.95265456157436,Long Rains
424,2005,3,2005-03-01T00:00:00,Western and Rift Valley,Nandi South,143.62742058515664,Long Rains
425,2005,4,2005-04-01T00:00:00,Western and Rift Valley,Nandi South,191.8720589972128,Long Rains
426,2005,5,2005-05-01T00:00:00,Western and Rift Valley,Nandi South,288.6006583035348,Long Rains
427,2005,6,2005-06-01T00:00:00,Western and Rift Valley,Nandi South,100.50362693447894,Long Rains
428,2005,3,2005-03-01T00:00:00,Western and Rift Valley,Baringo,70.73130685359092,Long Rains
429,2005,4,2005-04-01T00:00:00,Western and Rift Valley,Baringo,87.7655538622164,Long Rains
430,2005,5,2005-05-01T00:00:00,Western and Rift Valley,Baringo,209.30646025911068,Long Rains
431,2005,6,2005-06-01T00:00:00,Western and Rift Valley,Baringo,78.25901618632516,Long Rains
432,2005,3,2005-03-01T00:00:00,Western and Rift Valley,Kajiado,108.9573798943955,Long Rains
433,2005,4,2005-04-01T00:00:00,Western and Rift Valley,Kajiado,119.01732971173215,Long Rains
434,2005,5,2005-05-01T00:00:00,Western and Rift Valley,Kajiado,47.39672359647105,Long Rains
435,2005,6,2005-06-01T00:00:00,Western and Rift Valley,Kajiado,4.102194760066236,Long Rains
436,2005,3,2005-03-01T00:00:00,Western and Rift Valley,Keiyo,105.28110066145102,Long Rains
437,2005,4,2005-04-01T00:00:00,Western and Rift Valley,Keiyo,137.72181040873954,Long Rains
438,2005,5,2005-05-01T00:00:00,Western and Rift Valley,Keiyo,322.4329654073472,Long Rains
439,2005,6,2005-06-01T00:00:00,Western and Rift Valley,Keiyo,101.97238701294151,Long Rains
440,2005,3,2005-03-01T00:00:00,Western and Rift Valley,Kericho,132.55201348985725,Long Rains
441,2005,4,2005-04-01T00:00:00,Western and Rift Valley,Kericho,161.26442499292693,Long Rains
442,2005,5,2005-05-01T00:00:00,Western and Rift Valley,Kericho,255.08629458654266,Long Rains
443,2005,6,2005-06-01T00:00:00,Western and Rift Valley,Kericho,115.7531264186573,Long Rains
444,2005,3,2005-03-01T00:00:00,Western and Rift Valley,Koibatek,75.2752406395358,Long Rains
445,2005,4,2005-04-01T00:00:00,Western and Rift Valley,Koibatek,103.72079764037761,Long Rains
446,2005,5,2005-05-01T00:00:00,Western and Rift Valley,Koibatek,205.6548969574884,Long Rains
447,2005,6,2005-06-01T00:00:00,Western and Rift Valley,Koibatek,96.68779495805377,Long Rains
448,2005,3,2005-03-01T00:00:00,Western and Rift Valley,Laikipia,37.67585909622265,Long Rains
449,2005,4,2005-04-01T00:00:00,Western and Rift Valley,Laikipia,114.67409104179602,Long Rains
450,2005,5,2005-05-01T00:00:00,Western and Rift Valley,Laikipia,120.91516473957867,Long Rains
451,2005,6,2005-06-01T00:00:00,Western and Rift Valley,Laikipia,35.46108312598452,Long Rains
452,2005,3,2005-03-01T00:00:00,Western and Rift Valley,Marakwet,82.95080355441442,Long Rains
453,2005,4,2005-04-01T00:00:00,Western and Rift Valley,Marakwet,142.2628521060797,Long Rains
454,2005,5,2005-05-01T00:00:00,Western and Rift Valley,Marakwet,299.1460981469235,Long Rains
455,2005,6,2005-06-01T00:00:00,Western and Rift Valley,Marakwet,125.12693414652841,Long Rains
456,2005,3,2005-03-01T00:00:00,Western and Rift Valley,Nakuru,85.11412576923556,Long Rains
457,2005,4,2005-04-01T00:00:00,Western and Rift Valley,Nakuru,114.12430115148624,Long Rains
458,2005,5,2005-05-01T00:00:00,Western and Rift Valley,Nakuru,153.79730373472452,Long Rains
459,2005,6,2005-06-01T00:00:00,Western and Rift Valley,Nakuru,73.9854046734189,Long Rains
460,2005,3,2005-03-01T00:00:00,Western and Rift Valley,Samburu,24.806066858976838,Long Rains
461,2005,4,2005-04-01T00:00:00,Western and Rift Valley,Samburu,105.17950711586639,Long Rains
462,2005,5,2005-05-01T00:00:00,Western and Rift Valley,Samburu,73.88995770878537,Long Rains
463,2005,6,2005-06-01T00:00:00,Western and Rift Valley,Samburu,15.7373619013434,Long Rains
464,2005,3,2005-03-01T00:00:00,Western and Rift Valley,Trans Nzoia,63.64757758687975,Long Rains
465,2005,4,2005-04-01T00:00:00,Western and Rift Valley,Trans Nzoia,125.44852623805086,Long Rains
466,2005,5,2005-05-01T00:00:00,Western and Rift Valley,Trans Nzoia,203.15892341749313,Long Rains
467,2005,6,2005-06-01T00:00:00,Western and Rift Valley,Trans Nzoia,97.73249735169422,Long Rains
468,2005,3,2005-03-01T00:00:00,Western and Rift Valley,Turkana,33.648513862647775,Long Rains
469,2005,4,2005-04-01T00:00:00,Western and Rift Valley,Turkana,33.34261459530648,Long Rains
470,2005,5,2005-05-01T00:00:00,Western and Rift Valley,Turkana,80.84405922108593,Long Rains
471,2005,6,2005-06-01T00:00:00,Western and Rift Valley,Turkana,19.149347461933672,Long Rains
472,2005,3,2005-03-01T00:00:00,Western and Rift Valley,Uasin Gishu,87.62759616815026,Long Rains
473,2005,4,2005-04-01T00:00:00,Western and Rift Valley,Uasin Gishu,132.4289097158185,Long Rains
474,2005,5,2005-05-01T00:00:00,Western and Rift Valley,Uasin Gishu,225.12251662259408,Long Rains
475,2005,6,2005-06-01T00:00:00,Western and Rift Valley,Uasin Gishu,96.40697303786469,Long Rains
476,2005,3,2005-03-01T00:00:00,Western and Rift Valley,West Pokot,49.23596120500238,Long Rains
477,2005,4,2005-04-01T00:00:00,Western and Rift Valley,West Pokot,87.161139437987,Long Rains
478,2005,5,2005-05-01T00:00:00,Western and Rift Valley,West Pokot,184.62025850957124,Long Rains
479,2005,6,2005-06-01T00:00:00,Western and Rift Valley,West Pokot,74.4623273278739,Long Rains
480,2006,3,2006-03-01T00:00:00,Western and Rift Valley,Vihiga,233.08473818516947,Long Rains
481,2006,4,2006-04-01T00:00:00,Western and Rift Valley,Vihiga,339.7929346816095,Long Rains
482,2006,5,2006-05-01T00:00:00,Western and Rift Valley,Vihiga,303.8358619894004,Long Rains
483,2006,6,2006-06-01T00:00:00,Western and Rift Valley,Vihiga,159.9163325133277,Long Rains
