,year,month,date,region,admin2_name,precipitation
13450,2016,11,2016-11-01T00:00:00,Zambia,Mbala,36.96844118982816
13451,2016,12,2016-12-01T00:00:00,Zambia,Mbala,161.23735897116825
13452,2017,1,2017-01-01T00:00:00,Zambia,Mbala,243.55515697593503
13453,2017,2,2017-02-01T00:00:00,Zambia,Mbala,228.3405485977963
13454,2017,3,2017-03-01T00:00:00,Zambia,Mbala,218.69772626724776
13462,2017,11,2017-11-01T00:00:00,Zambia,Mbala,137.1233152171862
13463,2017,12,2017-12-01T00:00:00,Zambia,Mbala,259.9134978972941
13464,2018,1,2018-01-01T00:00:00,Zambia,Mbala,246.9693139371598
13465,2018,2,2018-02-01T00:00:00,Zambia,Mbala,160.41301232202744
13466,2018,3,2018-03-01T00:00:00,Zambia,Mbala,226.9481273107797
13474,2018,11,2018-11-01T00:00:00,Zambia,Mbala,61.32180077788973
13475,2018,12,2018-12-01T00:00:00,Zambia,Mbala,259.74413098400737
13476,2019,1,2019-01-01T00:00:00,Zambia,Mbala,206.5528199820903
13477,2019,2,2019-02-01T00:00:00,Zambia,Mbala,224.54481554339029
13478,2019,3,2019-03-01T00:00:00,Zambia,Mbala,262.3887113086377
13486,2019,11,2019-11-01T00:00:00,Zambia,Mbala,117.75711327872001
13487,2019,12,2019-12-01T00:00:00,Zambia,Mbala,275.74264550909396
13488,2020,1,2020-01-01T00:00:00,Zambia,Mbala,324.54894977037003
13489,2020,2,2020-02-01T00:00:00,Zambia,Mbala,216.9371749011054
13490,2020,3,2020-03-01T00:00:00,Zambia,Mbala,350.7967994068134
13498,2020,11,2020-11-01T00:00:00,Zambia,Mbala,90.22113016739239
13499,2020,12,2020-12-01T00:00:00,Zambia,Mbala,220.5554287409376
13500,2021,1,2021-01-01T00:00:00,Zambia,Mbala,235.49547433795533
13501,2021,2,2021-02-01T00:00:00,Zambia,Mbala,209.59983451481008
13502,2021,3,2021-03-01T00:00:00,Zambia,Mbala,211.59117750537732
13510,2021,11,2021-11-01T00:00:00,Zambia,Mbala,95.1603364532206
13511,2021,12,2021-12-01T00:00:00,Zambia,Mbala,151.9056824657131
13512,2022,1,2022-01-01T00:00:00,Zambia,Mbala,403.09674364171417
13513,2022,2,2022-02-01T00:00:00,Zambia,Mbala,324.9353189065282
13514,2022,3,2022-03-01T00:00:00,Zambia,Mbala,292.65632241797215
13522,2022,11,2022-11-01T00:00:00,Zambia,Mbala,94.57561269595324
13523,2022,12,2022-12-01T00:00:00,Zambia,Mbala,411.2166261279627
13524,2023,1,2023-01-01T00:00:00,Zambia,Mbala,259.797222158258
13525,2023,2,2023-02-01T00:00:00,Zambia,Mbala,106.16270900098172
13526,2023,3,2023-03-01T00:00:00,Zambia,Mbala,284.8571313432692
13534,2023,11,2023-11-01T00:00:00,Zambia,Mbala,128.80596100461142
13535,2023,12,2023-12-01T00:00:00,Zambia,Mbala,423.75945711537406
13536,2000,1,2000-01-01T00:00:00,Zambia,Mpika,232.68027128399882
13537,2000,2,2000-02-01T00:00:00,Zambia,Mpika,209.17103633300553
13538,2000,3,2000-03-01T00:00:00,Zambia,Mpika,256.7556572853539
13546,2000,11,2000-11-01T00:00:00,Zambia,Mpika,150.49108846319987
13547,2000,12,2000-12-01T00:00:00,Zambia,Mpika,228.20774112778398
13548,2001,1,2001-01-01T00:00:00,Zambia,Mpika,332.40451797649064
13549,2001,2,2001-02-01T00:00:00,Zambia,Mpika,215.75778066318722
13550,2001,3,2001-03-01T00:00:00,Zambia,Mpika,217.74032392843728
13558,2001,11,2001-11-01T00:00:00,Zambia,Mpika,65.25673487157293
13559,2001,12,2001-12-01T00:00:00,Zambia,Mpika,205.5303098429102
13560,2002,1,2002-01-01T00:00:00,Zambia,Mpika,273.7101538182856
13561,2002,2,2002-02-01T00:00:00,Zambia,Mpika,180.4660172455176
13562,2002,3,2002-03-01T00:00:00,Zambia,Mpika,131.68153991485272
13570,2002,11,2002-11-01T00:00:00,Zambia,Mpika,74.16354543689322
13571,2002,12,2002-12-01T00:00:00,Zambia,Mpika,331.5575819853487
13572,2003,1,2003-01-01T00:00:00,Zambia,Mpika,233.88319801119866
13573,2003,2,2003-02-01T00:00:00,Zambia,Mpika,214.3719447983913
13574,2003,3,2003-03-01T00:00:00,Zambia,Mpika,240.320370341143
13582,2003,11,2003-11-01T00:00:00,Zambia,Mpika,53.79044493999356
13583,2003,12,2003-12-01T00:00:00,Zambia,Mpika,214.50941174493147
13584,2004,1,2004-01-01T00:00:00,Zambia,Mpika,240.2420268681828
13585,2004,2,2004-02-01T00:00:00,Zambia,Mpika,218.52666859526224
13586,2004,3,2004-03-01T00:00:00,Zambia,Mpika,197.12994163572577
13594,2004,11,2004-11-01T00:00:00,Zambia,Mpika,143.46849633190425
13595,2004,12,2004-12-01T00:00:00,Zambia,Mpika,395.4299422432558
13596,2005,1,2005-01-01T00:00:00,Zambia,Mpika,313.83494422297207
13597,2005,2,2005-02-01T00:00:00,Zambia,Mpika,188.70953408107033
13598,2005,3,2005-03-01T00:00:00,Zambia,Mpika,84.81121125628867
13606,2005,11,2005-11-01T00:00:00,Zambia,Mpika,83.24320615718787
13607,2005,12,2005-12-01T00:00:00,Zambia,Mpika,142.5277807481759
13608,2006,1,2006-01-01T00:00:00,Zambia,Mpika,291.39545846296534
13609,2006,2,2006-02-01T00:00:00,Zambia,Mpika,253.80406342966407
13610,2006,3,2006-03-01T00:00:00,Zambia,Mpika,248.3810694356133
13618,2006,11,2006-11-01T00:00:00,Zambia,Mpika,110.72911167839035
13619,2006,12,2006-12-01T00:00:00,Zambia,Mpika,308.0246486695932
13620,2007,1,2007-01-01T00:00:00,Zambia,Mpika,451.724051309001
13621,2007,2,2007-02-01T00:00:00,Zambia,Mpika,332.6177413673944
13622,2007,3,2007-03-01T00:00:00,Zambia,Mpika,174.01534772947048
13630,2007,11,2007-11-01T00:00:00,Zambia,Mpika,89.67324940818855
13631,2007,12,2007-12-01T00:00:00,Zambia,Mpika,297.6177713663431
13632,2008,1,2008-01-01T00:00:00,Zambia,Mpika,314.1339462050203
13633,2008,2,2008-02-01T00:00:00,Zambia,Mpika,214.5063886873527
13634,2008,3,2008-03-01T00:00:00,Zambia,Mpika,113.7293520771824
13642,2008,11,2008-11-01T00:00:00,Zambia,Mpika,100.4203993220192
13643,2008,12,2008-12-01T00:00:00,Zambia,Mpika,255.09742087341616
13644,2009,1,2009-01-01T00:00:00,Zambia,Mpika,221.4542699264993
13645,2009,2,2009-02-01T00:00:00,Zambia,Mpika,211.77603469848333
13646,2009,3,2009-03-01T00:00:00,Zambia,Mpika,249.96013718325932
13654,2009,11,2009-11-01T00:00:00,Zambia,Mpika,171.74471140876653
13655,2009,12,2009-12-01T00:00:00,Zambia,Mpika,318.0242921037375
13656,2010,1,2010-01-01T00:00:00,Zambia,Mpika,228.78930113578164
13657,2010,2,2010-02-01T00:00:00,Zambia,Mpika,372.71979379801917
13658,2010,3,2010-03-01T00:00:00,Zambia,Mpika,214.55284147841962
13666,2010,11,2010-11-01T00:00:00,Zambia,Mpika,63.78443103772846
13667,2010,12,2010-12-01T00:00:00,Zambia,Mpika,285.20890789815724
13668,2011,1,2011-01-01T00:00:00,Zambia,Mpika,271.06381247290494
13669,2011,2,2011-02-01T00:00:00,Zambia,Mpika,185.87217843765157
13670,2011,3,2011-03-01T00:00:00,Zambia,Mpika,200.3716805786137
13678,2011,11,2011-11-01T00:00:00,Zambia,Mpika,90.59531215487134
13679,2011,12,2011-12-01T00:00:00,Zambia,Mpika,180.85855304250978
13680,2012,1,2012-01-01T00:00:00,Zambia,Mpika,309.3748320768737
13681,2012,2,2012-02-01T00:00:00,Zambia,Mpika,226.31495214505208
13682,2012,3,2012-03-01T00:00:00,Zambia,Mpika,233.09429992096176
13690,2012,11,2012-11-01T00:00:00,Zambia,Mpika,70.89255420925403
13691,2012,12,2012-12-01T00:00:00,Zambia,Mpika,246.9542838159074
13692,2013,1,2013-01-01T00:00:00,Zambia,Mpika,247.92320111167587
13693,2013,2,2013-02-01T00:00:00,Zambia,Mpika,199.8212560793817
13694,2013,3,2013-03-01T00:00:00,Zambia,Mpika,138.66526456225478
13702,2013,11,2013-11-01T00:00:00,Zambia,Mpika,75.39159562448776
13703,2013,12,2013-12-01T00:00:00,Zambia,Mpika,239.16806492936368
13704,2014,1,2014-01-01T00:00:00,Zambia,Mpika,228.6568073953814
13705,2014,2,2014-02-01T00:00:00,Zambia,Mpika,261.9206909958684
13706,2014,3,2014-03-01T00:00:00,Zambia,Mpika,149.907222408842
13714,2014,11,2014-11-01T00:00:00,Zambia,Mpika,26.839604320776704
13715,2014,12,2014-12-01T00:00:00,Zambia,Mpika,123.65458539295483
13716,2015,1,2015-01-01T00:00:00,Zambia,Mpika,243.48561130082126
13717,2015,2,2015-02-01T00:00:00,Zambia,Mpika,235.64183609591416
13718,2015,3,2015-03-01T00:00:00,Zambia,Mpika,115.70187486099317
13726,2015,11,2015-11-01T00:00:00,Zambia,Mpika,90.01664681663874
13727,2015,12,2015-12-01T00:00:00,Zambia,Mpika,193.32823479174954
13728,2016,1,2016-01-01T00:00:00,Zambia,Mpika,207.21487587547225
13729,2016,2,2016-02-01T00:00:00,Zambia,Mpika,165.72899294205737
13730,2016,3,2016-03-01T00:00:00,Zambia,Mpika,255.2534768657038
13738,2016,11,2016-11-01T00:00:00,Zambia,Mpika,89.62223454476205
13739,2016,12,2016-12-01T00:00:00,Zambia,Mpika,183.3460606898201
13740,2017,1,2017-01-01T00:00:00,Zambia,Mpika,288.7643682812372
13741,2017,2,2017-02-01T00:00:00,Zambia,Mpika,333.8823746977647
13742,2017,3,2017-03-01T00:00:00,Zambia,Mpika,136.23869763494608
13750,2017,11,2017-11-01T00:00:00,Zambia,Mpika,174.61158414515705
13751,2017,12,2017-12-01T00:00:00,Zambia,Mpika,277.5513225581048
13752,2018,1,2018-01-01T00:00:00,Zambia,Mpika,156.88082304292104
13753,2018,2,2018-02-01T00:00:00,Zambia,Mpika,239.2753030235646
13754,2018,3,2018-03-01T00:00:00,Zambia,Mpika,186.86628084545973
13762,2018,11,2018-11-01T00:00:00,Zambia,Mpika,70.19304393294834
13763,2018,12,2018-12-01T00:00:00,Zambia,Mpika,281.13904156265136
13764,2019,1,2019-01-01T00:00:00,Zambia,Mpika,266.6880918394028
13765,2019,2,2019-02-01T00:00:00,Zambia,Mpika,249.10124776951096
13766,2019,3,2019-03-01T00:00:00,Zambia,Mpika,181.90221112239522
13774,2019,11,2019-11-01T00:00:00,Zambia,Mpika,96.88764596335048
13775,2019,12,2019-12-01T00:00:00,Zambia,Mpika,162.5070735247351
13776,2020,1,2020-01-01T00:00:00,Zambia,Mpika,248.94799491428324
13777,2020,2,2020-02-01T00:00:00,Zambia,Mpika,255.55994975966019
13778,2020,3,2020-03-01T00:00:00,Zambia,Mpika,111.9915250661516
13786,2020,11,2020-11-01T00:00:00,Zambia,Mpika,54.82430768974928
13787,2020,12,2020-12-01T00:00:00,Zambia,Mpika,245.12439152952038
13788,2021,1,2021-01-01T00:00:00,Zambia,Mpika,291.3808645554676
13789,2021,2,2021-02-01T00:00:00,Zambia,Mpika,309.3626221817871
13790,2021,3,2021-03-01T00:00:00,Zambia,Mpika,271.29203700873126
13798,2021,11,2021-11-01T00:00:00,Zambia,Mpika,82.14861706375684
13799,2021,12,2021-12-01T00:00:00,Zambia,Mpika,93.3826917388285
13800,2022,1,2022-01-01T00:00:00,Zambia,Mpika,298.06925079770116
13801,2022,2,2022-02-01T00:00:00,Zambia,Mpika,259.77336887743843
13802,2022,3,2022-03-01T00:00:00,Zambia,Mpika,157.65651599063526
13810,2022,11,2022-11-01T00:00:00,Zambia,Mpika,103.58455430968091
13811,2022,12,2022-12-01T00:00:00,Zambia,Mpika,231.45405670745654
13812,2023,1,2023-01-01T00:00:00,Zambia,Mpika,280.74969634073767
13813,2023,2,2023-02-01T00:00:00,Zambia,Mpika,216.853420435838
13814,2023,3,2023-03-01T00:00:00,Zambia,Mpika,222.93177868826314
13822,2023,11,2023-11-01T00:00:00,Zambia,Mpika,65.26025253805042
13823,2023,12,2023-12-01T00:00:00,Zambia,Mpika,199.81181796881503
13824,2000,1,2000-01-01T00:00:00,Zambia,Mporokoso,224.22996148256073
13825,2000,2,2000-02-01T00:00:00,Zambia,Mporokoso,185.61236507880164
13826,2000,3,2000-03-01T00:00:00,Zambia,Mporokoso,249.4375370421167
13834,2000,11,2000-11-01T00:00:00,Zambia,Mporokoso,193.31664798796578
13835,2000,12,2000-12-01T00:00:00,Zambia,Mporokoso,278.3400956685432
13836,2001,1,2001-01-01T00:00:00,Zambia,Mporokoso,339.03725541675675
13837,2001,2,2001-02-01T00:00:00,Zambia,Mporokoso,222.61730219149342
13838,2001,3,2001-03-01T00:00:00,Zambia,Mporokoso,206.190288948687
13846,2001,11,2001-11-01T00:00:00,Zambia,Mporokoso,130.75718467547162
13847,2001,12,2001-12-01T00:00:00,Zambia,Mporokoso,249.6582729312506
13848,2002,1,2002-01-01T00:00:00,Zambia,Mporokoso,253.35243268455395
13849,2002,2,2002-02-01T00:00:00,Zambia,Mporokoso,243.52546835668596
13850,2002,3,2002-03-01T00:00:00,Zambia,Mporokoso,297.55655949444
13858,2002,11,2002-11-01T00:00:00,Zambia,Mporokoso,164.0602212053371
13859,2002,12,2002-12-01T00:00:00,Zambia,Mporokoso,279.58874426951076
13860,2003,1,2003-01-01T00:00:00,Zambia,Mporokoso,274.1114024775522
13861,2003,2,2003-02-01T00:00:00,Zambia,Mporokoso,149.67475584950796
13862,2003,3,2003-03-01T00:00:00,Zambia,Mporokoso,228.446933719374
13870,2003,11,2003-11-01T00:00:00,Zambia,Mporokoso,81.42849077846748
13871,2003,12,2003-12-01T00:00:00,Zambia,Mporokoso,259.4132562211204
13872,2004,1,2004-01-01T00:00:00,Zambia,Mporokoso,200.91137061301708
13873,2004,2,2004-02-01T00:00:00,Zambia,Mporokoso,251.62839727407814
13874,2004,3,2004-03-01T00:00:00,Zambia,Mporokoso,293.02160322145676
13882,2004,11,2004-11-01T00:00:00,Zambia,Mporokoso,168.53461674832388
13883,2004,12,2004-12-01T00:00:00,Zambia,Mporokoso,345.816656460267
13884,2005,1,2005-01-01T00:00:00,Zambia,Mporokoso,295.2753237776419
13885,2005,2,2005-02-01T00:00:00,Zambia,Mporokoso,199.13942638302217
13886,2005,3,2005-03-01T00:00:00,Zambia,Mporokoso,254.51720897549845
13894,2005,11,2005-11-01T00:00:00,Zambia,Mporokoso,120.52281445556443
13895,2005,12,2005-12-01T00:00:00,Zambia,Mporokoso,190.77373104577052
13896,2006,1,2006-01-01T00:00:00,Zambia,Mporokoso,267.27527196030496
13897,2006,2,2006-02-01T00:00:00,Zambia,Mporokoso,258.23909777380265
13898,2006,3,2006-03-01T00:00:00,Zambia,Mporokoso,263.73971128759786
13906,2006,11,2006-11-01T00:00:00,Zambia,Mporokoso,182.00458449674758
13907,2006,12,2006-12-01T00:00:00,Zambia,Mporokoso,362.35204493596086
13908,2007,1,2007-01-01T00:00:00,Zambia,Mporokoso,254.6973939426592
13909,2007,2,2007-02-01T00:00:00,Zambia,Mporokoso,269.4514828601563
13910,2007,3,2007-03-01T00:00:00,Zambia,Mporokoso,274.14773943739834
13918,2007,11,2007-11-01T00:00:00,Zambia,Mporokoso,118.54451290410387
13919,2007,12,2007-12-01T00:00:00,Zambia,Mporokoso,271.85560820111976
13920,2008,1,2008-01-01T00:00:00,Zambia,Mporokoso,275.995210242359
13921,2008,2,2008-02-01T00:00:00,Zambia,Mporokoso,230.3063477250864
13922,2008,3,2008-03-01T00:00:00,Zambia,Mporokoso,242.99718801633878
13930,2008,11,2008-11-01T00:00:00,Zambia,Mporokoso,199.34569491853
13931,2008,12,2008-12-01T00:00:00,Zambia,Mporokoso,221.33167096847822
13932,2009,1,2009-01-01T00:00:00,Zambia,Mporokoso,228.20394950795196
13933,2009,2,2009-02-01T00:00:00,Zambia,Mporokoso,220.82608420253902
13934,2009,3,2009-03-01T00:00:00,Zambia,Mporokoso,246.47783439630854
13942,2009,11,2009-11-01T00:00:00,Zambia,Mporokoso,191.4457457022135
13943,2009,12,2009-12-01T00:00:00,Zambia,Mporokoso,307.7553133335191
13944,2010,1,2010-01-01T00:00:00,Zambia,Mporokoso,244.2943254837139
13945,2010,2,2010-02-01T00:00:00,Zambia,Mporokoso,187.55688450767434
13946,2010,3,2010-03-01T00:00:00,Zambia,Mporokoso,277.27165367199
13954,2010,11,2010-11-01T00:00:00,Zambia,Mporokoso,113.94402484102926
13955,2010,12,2010-12-01T00:00:00,Zambia,Mporokoso,248.76499766382813
13956,2011,1,2011-01-01T00:00:00,Zambia,Mporokoso,203.50695900384403
13957,2011,2,2011-02-01T00:00:00,Zambia,Mporokoso,213.1469644629006
13958,2011,3,2011-03-01T00:00:00,Zambia,Mporokoso,278.4144959869379
13966,2011,11,2011-11-01T00:00:00,Zambia,Mporokoso,156.1575804313697
13967,2011,12,2011-12-01T00:00:00,Zambia,Mporokoso,212.30195406920842
13968,2012,1,2012-01-01T00:00:00,Zambia,Mporokoso,222.11111779297923
13969,2012,2,2012-02-01T00:00:00,Zambia,Mporokoso,232.36642470613373
13970,2012,3,2012-03-01T00:00:00,Zambia,Mporokoso,246.29930233863405
13978,2012,11,2012-11-01T00:00:00,Zambia,Mporokoso,169.87025023060397
13979,2012,12,2012-12-01T00:00:00,Zambia,Mporokoso,308.18693981220565
13980,2013,1,2013-01-01T00:00:00,Zambia,Mporokoso,227.37040803257852
13981,2013,2,2013-02-01T00:00:00,Zambia,Mporokoso,254.64313200486728
13982,2013,3,2013-03-01T00:00:00,Zambia,Mporokoso,305.5544904137695
13990,2013,11,2013-11-01T00:00:00,Zambia,Mporokoso,179.14442805935647
13991,2013,12,2013-12-01T00:00:00,Zambia,Mporokoso,399.8446256630471
13992,2014,1,2014-01-01T00:00:00,Zambia,Mporokoso,266.8885857861206
13993,2014,2,2014-02-01T00:00:00,Zambia,Mporokoso,239.57103140411542
13994,2014,3,2014-03-01T00:00:00,Zambia,Mporokoso,294.79410635146843
14002,2014,11,2014-11-01T00:00:00,Zambia,Mporokoso,92.5036356461602
14003,2014,12,2014-12-01T00:00:00,Zambia,Mporokoso,167.43975891509103
14004,2015,1,2015-01-01T00:00:00,Zambia,Mporokoso,213.6780372884479
14005,2015,2,2015-02-01T00:00:00,Zambia,Mporokoso,206.41030351176363
14006,2015,3,2015-03-01T00:00:00,Zambia,Mporokoso,288.76920655927296
14014,2015,11,2015-11-01T00:00:00,Zambia,Mporokoso,183.93412908304435
14015,2015,12,2015-12-01T00:00:00,Zambia,Mporokoso,267.4513327627211
14016,2016,1,2016-01-01T00:00:00,Zambia,Mporokoso,235.08296858582491
14017,2016,2,2016-02-01T00:00:00,Zambia,Mporokoso,185.69366053336978
14018,2016,3,2016-03-01T00:00:00,Zambia,Mporokoso,264.21780330224675
14026,2016,11,2016-11-01T00:00:00,Zambia,Mporokoso,76.34420195979749
14027,2016,12,2016-12-01T00:00:00,Zambia,Mporokoso,201.5098652331317
14028,2017,1,2017-01-01T00:00:00,Zambia,Mporokoso,193.91593420835352
14029,2017,2,2017-02-01T00:00:00,Zambia,Mporokoso,235.44551945691185
14030,2017,3,2017-03-01T00:00:00,Zambia,Mporokoso,237.4090974793499
14038,2017,11,2017-11-01T00:00:00,Zambia,Mporokoso,158.8093744595402
14039,2017,12,2017-12-01T00:00:00,Zambia,Mporokoso,301.2796191077153
14040,2018,1,2018-01-01T00:00:00,Zambia,Mporokoso,228.74385190151807
14041,2018,2,2018-02-01T00:00:00,Zambia,Mporokoso,209.9731865826762
14042,2018,3,2018-03-01T00:00:00,Zambia,Mporokoso,242.96896160960122
14050,2018,11,2018-11-01T00:00:00,Zambia,Mporokoso,131.37729155168347
14051,2018,12,2018-12-01T00:00:00,Zambia,Mporokoso,299.72309612316855
14052,2019,1,2019-01-01T00:00:00,Zambia,Mporokoso,242.6691303489252
14053,2019,2,2019-02-01T00:00:00,Zambia,Mporokoso,235.860927755318
14054,2019,3,2019-03-01T00:00:00,Zambia,Mporokoso,269.1399147624794
14062,2019,11,2019-11-01T00:00:00,Zambia,Mporokoso,151.077285476199
14063,2019,12,2019-12-01T00:00:00,Zambia,Mporokoso,275.4898473180947
14064,2020,1,2020-01-01T00:00:00,Zambia,Mporokoso,244.78138944976328
14065,2020,2,2020-02-01T00:00:00,Zambia,Mporokoso,244.8624647010665
14066,2020,3,2020-03-01T00:00:00,Zambia,Mporokoso,352.6624659997491
14074,2020,11,2020-11-01T00:00:00,Zambia,Mporokoso,107.76838192790773
14075,2020,12,2020-12-01T00:00:00,Zambia,Mporokoso,259.2861527000745
14076,2021,1,2021-01-01T00:00:00,Zambia,Mporokoso,212.33962290198514
14077,2021,2,2021-02-01T00:00:00,Zambia,Mporokoso,254.57452427454888
14078,2021,3,2021-03-01T00:00:00,Zambia,Mporokoso,261.9377594278725
14086,2021,11,2021-11-01T00:00:00,Zambia,Mporokoso,133.45979304814045
14087,2021,12,2021-12-01T00:00:00,Zambia,Mporokoso,163.20144098919783
14088,2022,1,2022-01-01T00:00:00,Zambia,Mporokoso,328.6856940120429
14089,2022,2,2022-02-01T00:00:00,Zambia,Mporokoso,259.1006475393642
14090,2022,3,2022-03-01T00:00:00,Zambia,Mporokoso,263.0650575879533
14098,2022,11,2022-11-01T00:00:00,Zambia,Mporokoso,134.1554796111489
14099,2022,12,2022-12-01T00:00:00,Zambia,Mporokoso,342.12615594174025
14100,2023,1,2023-01-01T00:00:00,Zambia,Mporokoso,228.89117946180463
14101,2023,2,2023-02-01T00:00:00,Zambia,Mporokoso,144.2051444815904
14102,2023,3,2023-03-01T00:00:00,Zambia,Mporokoso,275.684876894059
14110,2023,11,2023-11-01T00:00:00,Zambia,Mporokoso,237.4778715841104
14111,2023,12,2023-12-01T00:00:00,Zambia,Mporokoso,432.28273534260825
14112,2000,1,2000-01-01T00:00:00,Zambia,Mpulungu,247.3193025503127
14113,2000,2,2000-02-01T00:00:00,Zambia,Mpulungu,183.7713042916918
14114,2000,3,2000-03-01T00:00:00,Zambia,Mpulungu,226.51071531465652
14122,2000,11,2000-11-01T00:00:00,Zambia,Mpulungu,197.1688884372869
14123,2000,12,2000-12-01T00:00:00,Zambia,Mpulungu,268.50766549110233
14124,2001,1,2001-01-01T00:00:00,Zambia,Mpulungu,352.1740665010727
14125,2001,2,2001-02-01T00:00:00,Zambia,Mpulungu,178.03767051420573
14126,2001,3,2001-03-01T00:00:00,Zambia,Mpulungu,213.08071093439506
14134,2001,11,2001-11-01T00:00:00,Zambia,Mpulungu,107.85053166652574
14135,2001,12,2001-12-01T00:00:00,Zambia,Mpulungu,241.7190487661642
14136,2002,1,2002-01-01T00:00:00,Zambia,Mpulungu,247.16387595444124
14137,2002,2,2002-02-01T00:00:00,Zambia,Mpulungu,185.84609855366548
14138,2002,3,2002-03-01T00:00:00,Zambia,Mpulungu,273.2380128640433
14146,2002,11,2002-11-01T00:00:00,Zambia,Mpulungu,141.28052699011957
14147,2002,12,2002-12-01T00:00:00,Zambia,Mpulungu,268.09290255386315
14148,2003,1,2003-01-01T00:00:00,Zambia,Mpulungu,259.774295400127
14149,2003,2,2003-02-01T00:00:00,Zambia,Mpulungu,175.71062334186283
14150,2003,3,2003-03-01T00:00:00,Zambia,Mpulungu,204.63519407225587
14158,2003,11,2003-11-01T00:00:00,Zambia,Mpulungu,50.0833016009319
14159,2003,12,2003-12-01T00:00:00,Zambia,Mpulungu,249.41863244460222
14160,2004,1,2004-01-01T00:00:00,Zambia,Mpulungu,222.00538220022176
14161,2004,2,2004-02-01T00:00:00,Zambia,Mpulungu,226.12925758838952
14162,2004,3,2004-03-01T00:00:00,Zambia,Mpulungu,259.0678204934558
14170,2004,11,2004-11-01T00:00:00,Zambia,Mpulungu,146.04826586278094
14171,2004,12,2004-12-01T00:00:00,Zambia,Mpulungu,339.6335111743436
14172,2005,1,2005-01-01T00:00:00,Zambia,Mpulungu,240.17425403802284
14173,2005,2,2005-02-01T00:00:00,Zambia,Mpulungu,145.31134988967887
14174,2005,3,2005-03-01T00:00:00,Zambia,Mpulungu,235.51290850545408
14182,2005,11,2005-11-01T00:00:00,Zambia,Mpulungu,104.20328735007638
14183,2005,12,2005-12-01T00:00:00,Zambia,Mpulungu,182.4216092431072
14184,2006,1,2006-01-01T00:00:00,Zambia,Mpulungu,203.51760319657737
14185,2006,2,2006-02-01T00:00:00,Zambia,Mpulungu,227.53942436939968
14186,2006,3,2006-03-01T00:00:00,Zambia,Mpulungu,238.26832625240573
14194,2006,11,2006-11-01T00:00:00,Zambia,Mpulungu,182.62953536041258
14195,2006,12,2006-12-01T00:00:00,Zambia,Mpulungu,348.243844152813
14196,2007,1,2007-01-01T00:00:00,Zambia,Mpulungu,260.77674113267045
14197,2007,2,2007-02-01T00:00:00,Zambia,Mpulungu,245.27762499345664
14198,2007,3,2007-03-01T00:00:00,Zambia,Mpulungu,219.4096515156789
14206,2007,11,2007-11-01T00:00:00,Zambia,Mpulungu,67.8780952137328
14207,2007,12,2007-12-01T00:00:00,Zambia,Mpulungu,318.8562289219125
14208,2008,1,2008-01-01T00:00:00,Zambia,Mpulungu,276.68619793639425
14209,2008,2,2008-02-01T00:00:00,Zambia,Mpulungu,235.53306807783062
14210,2008,3,2008-03-01T00:00:00,Zambia,Mpulungu,298.9899320402196
14218,2008,11,2008-11-01T00:00:00,Zambia,Mpulungu,201.41934377292478
14219,2008,12,2008-12-01T00:00:00,Zambia,Mpulungu,223.204424425818
14220,2009,1,2009-01-01T00:00:00,Zambia,Mpulungu,236.01690648961392
14221,2009,2,2009-02-01T00:00:00,Zambia,Mpulungu,178.1268793778351
